date,prectot,qv2m,rh2m,ps,t2m_range,ts,t2mdew,t2mwet,t2m_max,t2m_min,t2m,ws50m_range,ws10m_range,ws50m_min,ws10m_min,ws50m_max,ws10m_max,ws50m,ws10m,yearid
2018-04-28,3.01,6.15,93.63,99.33,6.33,7.66,6.61,6.62,11.14,4.81,7.6,4.96,3.77,0.76,0.67,5.72,4.44,3.72,2.45,2018
2018-04-29,15.43,5.17,90.23,99.68,6.87,6.25,4.17,4.17,9.47,2.61,5.67,4.98,4.03,1.81,1.1,6.79,5.12,4.73,3.37,2018
2018-04-30,8.71,5.57,87.73,99.98,9.45,6.77,5.29,5.27,12.52,3.08,7.21,6.56,4.98,0.48,0.39,7.04,5.37,5.06,3.43,2018
2018-05-01,0.14,6.74,83.94,99.94,14.52,10.84,8.06,7.86,17.72,3.2,10.66,5.12,1.82,2.08,1.62,7.21,3.44,4.4,2.68,2018
2018-05-02,1.42,10.03,89.15,99.4,13.28,15.22,13.93,13.65,21.93,8.65,15.72,6.82,5.33,3.77,1.85,10.6,7.18,8.27,5.09,2018
2018-05-03,9.71,8.9,92.74,99.68,8.07,13.02,12.14,12.05,17.35,9.28,13.31,5.18,2.55,0.33,0.26,5.51,2.81,2.26,1.29,2018
2018-05-04,5.64,8.05,91.81,99.13,12.1,12.03,10.55,9.98,18.12,6.02,11.86,15.27,10.96,2.56,2.23,17.83,13.19,7.22,4.79,2018
2018-05-05,0.51,7.1,81.28,99.68,13.43,12.06,8.8,8.53,18.66,5.23,11.89,11.47,9.26,4.45,2.38,15.92,11.64,8.56,5.75,2018
2018-05-06,1.27,6.59,78.49,100.13,10.36,12.08,7.79,7.69,16.97,6.6,11.36,6.97,4.76,0.98,0.74,7.95,5.5,4.3,2.94,2018
2018-05-07,0.08,4.27,63.36,100.65,11.96,9.1,1.7,1.53,14.26,2.3,8.2,4.87,3.15,1.77,1.22,6.64,4.37,4.45,2.92,2018
2018-05-08,0.6,5.95,72.2,100.67,16.37,11.18,6.41,6.11,18.39,2.02,11.17,2.88,2.74,3.92,2.55,6.8,5.29,5.93,3.73,2018
2018-05-09,1.79,8.54,78.14,100.34,15.39,15.36,11.67,11.45,22.33,6.94,15.43,6.53,3.07,2.65,1.84,9.18,4.91,4.76,2.84,2018
2018-05-10,3.67,9.54,87.16,99.03,14.0,15.01,13.11,12.86,20.14,6.14,15.24,3.04,3.41,8.45,4.8,11.49,8.21,9.73,6.55,2018
2018-05-11,0.0,3.6,63.36,100.33,10.26,6.71,-0.73,-0.8,11.07,0.81,5.64,4.86,3.33,3.99,2.31,8.85,5.64,6.06,4.03,2018
2018-05-12,0.07,4.19,60.01,100.52,14.62,9.04,1.4,1.24,15.32,0.7,8.69,4.41,2.31,0.95,0.48,5.36,2.79,2.81,1.83,2018
2018-05-13,0.11,5.68,67.42,100.26,16.13,11.71,5.69,5.44,18.49,2.37,11.44,6.04,1.79,2.69,2.26,8.73,4.05,4.87,2.98,2018
2018-05-14,0.12,7.94,75.61,99.53,13.81,14.75,10.47,10.27,21.24,7.44,14.68,2.93,3.69,6.35,3.13,9.28,6.82,7.64,4.74,2018
2018-05-15,1.69,7.42,83.97,99.54,10.66,12.05,9.43,9.03,15.44,4.78,12.05,3.45,2.66,4.52,3.24,7.97,5.91,6.51,4.01,2018
2018-05-16,0.06,6.31,76.32,100.21,20.1,12.06,7.17,6.18,20.32,0.22,11.15,6.25,2.79,1.99,1.57,8.23,4.36,5.51,3.25,2018
2018-05-17,0.14,6.17,69.37,100.39,12.35,13.08,6.89,6.49,17.18,4.83,12.28,4.68,2.88,2.81,2.17,7.49,5.06,5.53,3.49,2018
2018-05-18,0.09,4.17,62.79,101.49,14.01,9.22,1.49,1.35,14.56,0.55,8.11,4.77,2.82,2.16,1.8,6.93,4.62,4.48,3.0,2018
2018-05-19,4.93,6.34,80.61,100.56,13.1,10.81,7.28,7.02,16.11,3.01,10.45,5.02,3.41,3.26,2.44,8.28,5.85,5.68,3.74,2018
2018-05-20,8.51,7.26,74.41,99.82,12.23,13.96,9.19,9.02,19.43,7.2,13.6,3.5,3.3,3.77,1.91,7.27,5.21,5.51,3.41,2018
2018-05-21,0.2,7.5,74.08,100.43,15.57,14.21,9.77,9.47,21.6,6.03,14.27,6.96,5.14,2.32,1.66,9.28,6.79,6.41,4.23,2018
2018-05-22,2.17,8.94,83.31,100.07,9.95,14.66,12.3,12.23,20.65,10.7,15.09,6.44,5.02,0.72,0.4,7.16,5.43,3.86,2.68,2018
2018-05-23,0.27,7.83,74.16,99.85,11.76,15.2,10.32,10.21,20.85,9.09,14.82,2.33,2.33,5.03,2.59,7.35,4.92,5.99,3.73,2018
2018-05-24,0.01,6.65,66.97,100.25,14.06,14.57,7.99,7.59,20.18,6.12,13.95,6.09,3.07,2.81,2.21,8.9,5.28,5.36,3.21,2018
2018-05-25,0.77,11.13,84.09,99.2,7.31,18.18,15.52,15.43,21.45,14.14,18.24,4.21,3.72,6.1,3.6,10.31,7.31,8.76,5.96,2018
2018-05-26,4.82,9.83,81.35,99.54,10.61,16.91,13.67,13.48,20.95,10.34,16.86,6.1,2.84,1.78,1.39,7.88,4.23,5.17,3.16,2018
2018-05-27,2.72,8.94,86.75,100.22,9.3,14.73,12.31,12.18,18.59,9.29,14.5,2.33,2.8,6.0,3.14,8.33,5.94,6.96,4.75,2018
2018-05-28,1.77,11.04,90.6,99.84,12.48,17.49,15.47,15.12,22.53,10.05,17.03,2.81,1.22,3.25,1.93,6.05,3.15,4.39,2.74,2018
2018-05-29,0.19,8.98,69.76,100.31,10.91,18.27,12.48,12.24,23.23,12.32,18.0,3.86,1.4,2.47,1.89,6.33,3.29,4.35,2.68,2018
2018-05-30,0.08,10.46,77.63,100.29,16.38,19.06,14.77,14.27,25.36,8.98,18.71,5.07,2.34,3.25,2.24,8.32,4.58,4.96,2.96,2018
2018-05-31,0.48,14.09,79.8,99.61,9.31,22.9,19.33,19.17,27.11,17.8,22.96,4.78,2.8,3.6,2.17,8.38,4.97,6.32,3.74,2018
2018-06-01,4.78,15.22,86.0,99.26,10.32,23.04,20.47,20.36,27.37,17.05,22.93,5.5,3.74,3.47,2.04,8.97,5.78,5.07,3.2,2018
2018-06-02,0.38,7.56,67.02,100.01,10.3,16.62,9.85,9.69,21.28,10.98,15.88,2.24,2.12,6.29,3.55,8.53,5.67,7.33,4.88,2018
2018-06-03,2.95,7.53,70.05,100.07,12.06,15.85,9.79,9.56,20.41,8.36,15.14,1.97,2.42,5.87,3.35,7.84,5.78,6.76,4.53,2018
2018-06-04,16.66,8.25,91.26,98.98,6.71,12.82,10.89,10.77,15.87,9.16,12.3,2.31,2.9,6.25,3.39,8.57,6.29,7.41,5.11,2018
2018-06-05,2.49,7.77,87.89,98.84,4.55,12.37,9.99,10.02,14.33,9.78,11.94,5.65,3.27,1.24,0.79,6.89,4.07,4.03,2.78,2018
2018-06-06,0.33,7.81,83.26,99.71,7.71,13.55,10.21,10.21,17.55,9.84,12.98,4.68,3.03,0.91,0.59,5.59,3.62,3.46,2.22,2018
2018-06-07,0.25,8.54,80.89,100.1,7.36,15.27,11.63,11.6,18.31,10.95,14.86,2.44,2.63,5.4,2.51,7.83,5.14,6.49,4.17,2018
2018-06-08,1.52,7.54,68.4,100.51,10.92,16.04,9.88,9.7,20.84,9.93,15.6,3.62,1.43,3.12,2.35,6.74,3.78,4.72,2.81,2018
2018-06-09,0.89,7.07,67.9,100.5,10.9,15.11,8.92,8.72,19.71,8.81,14.71,4.87,3.63,2.95,2.07,7.82,5.7,5.97,3.69,2018
2018-06-10,0.29,6.39,67.26,100.48,13.52,14.23,7.42,7.29,19.64,6.12,13.29,4.08,2.13,1.89,1.5,5.97,3.64,3.85,2.4,2018
2018-06-11,0.2,6.8,63.31,100.51,14.18,15.72,8.36,8.24,21.4,7.22,15.21,7.28,3.27,0.31,0.19,7.6,3.45,3.26,1.98,2018
2018-06-12,0.23,9.0,71.54,99.96,14.56,17.66,12.44,12.18,23.66,9.1,17.57,6.41,4.57,3.36,2.34,9.77,6.91,7.37,4.59,2018
2018-06-13,9.24,12.3,85.1,99.03,10.79,19.77,17.05,16.98,25.74,14.95,19.61,8.61,5.86,2.81,1.9,11.42,7.75,5.93,3.9,2018
2018-06-14,6.18,9.9,89.06,99.01,7.16,16.01,13.66,13.66,18.84,11.68,15.47,6.31,4.6,3.36,1.77,9.67,6.38,5.0,3.42,2018
2018-06-15,0.61,9.08,73.59,99.88,12.84,17.9,12.57,12.44,23.72,10.89,17.26,5.86,2.62,1.8,1.06,7.66,3.68,3.95,2.28,2018
2018-06-16,0.1,9.86,72.5,99.96,12.78,18.89,13.84,13.7,24.91,12.12,18.81,3.19,1.59,4.12,2.55,7.31,4.14,5.63,3.43,2018
2018-06-17,0.73,12.1,78.33,100.0,13.04,20.93,16.99,16.8,26.48,13.44,20.85,5.18,2.2,2.98,2.35,8.16,4.55,5.59,3.39,2018
2018-06-18,17.53,15.85,91.25,99.09,8.55,22.51,21.07,20.98,26.75,18.2,22.58,4.56,4.24,4.49,2.21,9.04,6.44,7.12,4.72,2018
2018-06-19,1.15,8.58,69.96,99.67,9.87,17.67,11.69,11.46,22.08,12.21,17.14,2.51,2.01,5.44,2.5,7.95,4.52,6.33,3.91,2018
2018-06-20,1.84,10.18,78.63,99.38,12.18,18.31,14.21,14.07,23.96,11.78,17.93,3.41,3.41,4.65,2.7,8.06,6.11,6.42,4.14,2018
2018-06-21,0.05,6.68,65.34,99.81,10.32,15.04,7.98,7.85,19.05,8.73,14.32,3.62,2.97,2.64,1.47,6.26,4.44,4.08,2.66,2018
2018-06-22,0.1,7.62,59.88,100.12,12.94,17.29,9.97,9.82,22.94,10.0,17.79,1.84,1.6,1.26,0.86,3.1,2.45,2.32,1.63,2018
2018-06-23,3.51,10.1,84.59,99.67,6.11,16.84,14.1,14.05,20.16,14.05,16.7,2.83,2.23,1.52,1.03,4.35,3.26,2.95,1.99,2018
2018-06-24,7.03,10.5,86.76,99.57,8.76,17.26,14.66,14.6,21.23,12.47,16.88,6.19,3.7,0.61,0.4,6.81,4.1,3.01,1.83,2018
2018-06-25,0.62,7.44,69.91,100.37,10.21,15.55,9.66,9.57,20.26,10.05,15.04,3.39,3.34,3.57,1.87,6.95,5.21,5.98,3.82,2018
2018-06-26,0.11,7.82,68.94,100.65,13.57,16.67,10.44,10.24,21.79,8.22,16.07,5.55,2.8,0.69,0.44,6.24,3.24,4.11,2.34,2018
2018-06-27,1.42,10.84,82.39,99.86,8.97,18.12,15.23,15.08,22.66,13.69,18.25,4.93,2.55,0.84,0.52,5.76,3.06,3.52,2.04,2018
2018-06-28,2.14,12.89,90.57,99.31,7.15,19.73,17.8,17.8,23.16,16.01,19.4,5.31,2.45,0.63,0.27,5.93,2.72,3.24,1.86,2018
2018-06-29,0.46,13.81,80.48,99.7,12.02,22.53,19.02,18.92,28.05,16.02,22.5,2.39,1.87,3.97,2.15,6.36,4.02,5.2,3.09,2018
2018-06-30,5.29,16.42,90.53,99.73,8.19,23.29,21.75,21.69,27.36,19.16,23.4,4.61,3.66,2.97,1.62,7.58,5.29,5.99,3.56,2018
2018-07-01,0.7,17.72,84.51,99.96,8.26,25.81,23.07,23.02,29.63,21.37,25.85,5.94,3.25,1.09,0.83,7.02,4.08,3.82,2.34,2018
2018-07-02,0.84,18.83,82.03,99.89,9.91,27.19,24.08,24.02,32.15,22.24,27.37,5.17,3.05,3.33,2.18,8.5,5.23,6.31,3.8,2018
2018-07-03,0.14,14.69,73.26,100.61,8.88,25.37,20.21,20.04,29.57,20.69,25.24,3.14,1.85,2.76,2.11,5.9,3.97,4.92,2.98,2018
2018-07-04,0.16,13.58,64.9,100.94,12.79,25.7,19.05,18.86,31.67,18.88,26.03,3.77,1.25,2.16,1.63,5.93,2.88,3.58,2.21,2018
2018-07-05,3.46,17.2,78.63,100.35,10.23,26.65,22.69,22.55,30.99,20.77,26.64,4.23,2.22,4.01,2.54,8.25,4.76,5.95,3.74,2018
2018-07-06,3.86,10.2,73.81,100.18,12.09,19.85,14.38,13.35,24.12,12.03,19.09,4.1,4.67,6.18,2.97,10.28,7.65,8.38,5.59,2018
2018-07-07,0.19,9.22,67.68,100.96,14.16,19.74,12.99,12.74,24.93,10.77,19.01,5.18,2.64,2.44,2.05,7.62,4.69,5.47,3.23,2018
2018-07-08,0.08,10.23,67.2,100.83,11.28,21.01,14.56,14.46,25.91,14.63,20.77,3.96,3.31,5.05,3.13,9.01,6.44,7.28,4.55,2018
2018-07-09,0.32,11.58,68.05,100.12,13.24,22.56,16.38,16.19,28.74,15.5,22.46,2.67,3.25,5.87,2.9,8.55,6.15,7.06,4.3,2018
2018-07-10,1.28,11.9,70.89,99.76,11.26,22.7,16.74,16.58,27.05,15.79,22.18,3.38,1.44,3.49,2.78,6.87,4.21,5.36,3.51,2018
2018-07-11,0.14,8.28,61.0,100.37,11.95,19.58,11.26,11.05,23.89,11.94,18.85,3.71,2.27,2.54,1.71,6.25,3.97,3.83,2.61,2018
2018-07-12,0.14,9.56,63.83,100.72,9.73,21.02,13.51,13.39,25.49,15.76,20.49,2.53,1.88,2.52,1.65,5.05,3.52,3.59,2.51,2018
2018-07-13,0.06,10.81,67.47,100.67,12.12,22.11,15.39,15.23,26.9,14.78,21.56,5.56,2.2,0.7,0.56,6.27,2.76,3.45,2.01,2018
2018-07-14,2.23,13.85,79.78,100.05,8.9,23.06,19.13,19.08,27.71,18.81,22.75,1.62,1.79,3.4,1.79,5.01,3.58,3.99,2.55,2018
2018-07-15,1.05,13.06,69.85,99.91,10.64,24.26,18.24,18.09,29.07,18.43,23.97,1.93,1.1,1.88,1.29,3.82,2.39,2.83,1.89,2018
2018-07-16,1.77,13.71,69.83,99.73,13.32,25.08,18.98,18.78,31.02,17.7,24.74,5.89,2.25,1.28,1.04,7.17,3.29,4.03,2.41,2018
2018-07-17,13.58,13.76,78.58,99.23,11.69,22.98,18.9,18.55,27.41,15.72,22.76,4.92,3.77,3.65,2.47,8.57,6.24,6.23,3.96,2018
2018-07-18,0.09,7.5,61.0,100.03,11.67,18.33,9.73,9.58,22.8,11.12,17.24,3.54,2.1,3.91,2.44,7.45,4.54,4.99,3.1,2018
2018-07-19,0.09,9.13,64.08,100.3,13.56,20.28,12.73,12.54,25.53,11.97,19.61,2.83,1.65,2.25,1.67,5.09,3.32,4.02,2.5,2018
2018-07-20,0.18,10.99,64.24,100.41,14.29,23.06,15.62,15.45,29.16,14.86,22.6,6.58,3.44,0.67,0.38,7.25,3.82,4.53,2.6,2018
2018-07-21,0.09,11.77,66.96,100.34,11.85,23.59,16.68,16.55,28.39,16.54,23.03,5.88,4.17,1.01,0.74,6.89,4.9,4.97,3.01,2018
2018-07-22,3.93,12.72,85.92,100.29,9.36,20.58,17.78,17.64,24.14,14.78,20.2,3.46,4.0,4.94,2.4,8.4,6.39,6.42,4.19,2018
2018-07-23,2.06,15.92,87.71,100.48,7.12,23.66,21.38,21.36,26.79,19.67,23.54,1.73,2.02,4.34,2.31,6.06,4.33,5.34,3.34,2018
2018-07-24,3.63,16.52,81.73,100.34,7.52,25.37,22.01,21.97,29.63,22.11,25.32,5.48,4.49,3.09,1.49,8.56,5.98,6.25,3.93,2018
2018-07-25,30.44,16.16,90.21,99.71,4.8,23.17,21.49,21.5,25.84,21.05,23.19,5.13,3.92,2.35,1.32,7.48,5.24,4.89,3.1,2018
2018-07-26,10.35,14.79,84.52,99.36,7.99,22.82,20.04,19.98,27.23,19.24,22.76,6.68,3.67,0.21,0.35,6.89,4.02,3.78,2.22,2018
2018-07-27,1.74,13.51,81.83,99.68,9.05,22.0,18.66,18.63,26.64,17.59,21.87,3.9,1.34,2.91,2.03,6.81,3.37,4.76,2.71,2018
2018-07-28,2.91,12.15,78.21,99.86,9.98,21.41,17.04,16.99,25.82,15.84,20.92,2.35,2.03,3.07,1.98,5.42,4.01,4.57,2.79,2018
2018-07-29,0.51,10.87,73.83,100.14,9.78,20.73,15.37,15.27,24.85,15.07,20.11,1.55,1.73,4.51,2.5,6.07,4.23,5.25,3.22,2018
2018-07-30,0.47,10.8,68.36,100.35,11.55,21.55,15.33,15.19,26.98,15.44,21.29,2.3,2.37,3.78,2.04,6.08,4.41,4.98,3.16,2018
2018-07-31,1.05,12.18,69.54,100.34,10.8,23.11,17.21,17.08,28.13,17.32,22.97,2.24,1.92,2.03,1.22,4.28,3.14,3.34,2.14,2018
2018-08-01,2.3,14.98,84.08,99.97,7.66,23.23,20.34,20.3,27.52,19.87,23.15,3.02,2.55,3.47,1.91,6.49,4.46,5.21,3.08,2018
2018-08-02,0.4,13.8,74.83,99.98,7.26,24.02,19.1,18.95,27.49,20.23,23.74,3.87,4.12,4.64,2.21,8.52,6.33,6.08,3.94,2018
2018-08-03,0.09,13.19,73.23,100.38,8.21,23.15,18.45,18.35,26.84,18.62,23.42,4.81,2.59,0.24,0.18,5.05,2.77,2.89,1.82,2018
2018-08-04,3.85,13.84,74.96,100.29,7.71,24.02,19.2,19.11,27.58,19.87,23.82,3.88,1.89,0.42,0.35,4.3,2.24,1.87,1.16,2018
2018-08-05,0.53,14.08,72.75,100.26,12.07,24.94,19.47,19.36,30.54,18.47,24.59,5.6,1.97,1.45,1.23,7.05,3.2,4.09,2.34,2018
2018-08-06,3.04,16.01,79.86,99.91,10.49,25.33,21.44,21.32,30.55,20.06,25.1,2.16,2.58,3.95,1.82,6.11,4.4,5.37,3.21,2018
2018-08-07,2.71,15.4,82.1,99.67,7.18,24.16,20.75,20.67,27.38,20.2,23.95,3.59,3.1,2.53,1.47,6.12,4.57,4.56,2.83,2018
2018-08-08,4.41,13.65,79.09,99.61,8.01,22.87,18.83,18.77,26.45,18.44,22.59,3.37,1.22,1.13,0.88,4.5,2.1,2.79,1.6,2018
2018-08-09,8.86,13.15,77.05,99.2,8.97,22.76,18.18,18.09,26.78,17.81,22.33,4.78,3.98,3.03,1.82,7.81,5.79,5.9,3.81,2018
2018-08-10,0.09,9.92,68.5,99.8,11.27,20.59,13.92,13.77,25.23,13.96,19.79,2.22,1.22,3.82,1.98,6.04,3.2,4.74,2.8,2018
2018-08-11,0.25,10.33,63.82,100.03,13.13,22.13,14.59,14.46,27.97,14.84,21.63,4.82,2.01,2.03,1.54,6.86,3.55,4.17,2.47,2018
2018-08-12,1.04,11.19,69.38,100.48,12.12,21.87,15.89,15.74,27.29,15.17,21.64,3.32,1.62,1.32,1.13,4.64,2.76,3.06,2.12,2018
2018-08-13,0.17,13.54,72.63,100.28,10.25,24.1,18.86,18.73,28.82,18.57,23.98,2.62,2.11,1.36,0.96,3.98,3.07,3.01,2.13,2018
2018-08-14,1.25,14.94,78.96,99.59,7.09,24.11,20.28,20.19,27.22,20.13,24.09,2.92,2.16,0.61,0.51,3.53,2.67,2.13,1.55,2018
2018-08-15,0.93,13.43,75.47,99.52,11.5,23.61,18.58,18.47,29.15,17.65,23.08,4.79,4.23,2.66,1.4,7.45,5.63,4.57,2.96,2018
2018-08-16,0.19,8.37,60.59,100.19,11.5,19.73,11.4,11.18,24.65,13.15,19.11,3.94,1.95,1.0,0.75,4.94,2.7,3.18,2.11,2018
2018-08-17,8.6,11.06,89.38,99.97,5.68,17.82,15.52,15.38,19.9,14.22,17.3,3.11,2.28,2.57,2.04,5.68,4.31,4.36,2.87,2018
2018-08-18,0.33,11.01,76.75,99.8,9.79,20.12,15.5,15.44,25.37,15.57,19.63,2.31,2.78,3.98,2.05,6.29,4.82,5.17,3.3,2018
2018-08-19,0.33,10.49,71.2,100.33,12.76,20.76,14.85,14.74,26.56,13.8,20.14,3.45,1.49,2.57,2.14,6.02,3.63,4.39,2.71,2018
2018-08-20,0.25,10.91,68.95,100.54,12.74,21.84,15.51,15.4,27.55,14.81,21.34,5.23,1.93,0.98,0.81,6.2,2.74,3.04,1.82,2018
2018-08-21,6.57,11.7,74.19,99.98,9.16,21.7,16.49,16.41,25.84,16.68,21.19,4.11,2.75,3.64,2.35,7.75,5.1,5.84,3.75,2018
2018-08-22,3.32,11.36,76.61,98.8,11.55,20.22,15.83,15.41,24.4,12.85,20.0,4.77,5.04,6.33,3.23,11.1,8.27,8.93,6.03,2018
2018-08-23,0.2,8.14,63.63,99.72,13.67,18.39,10.91,10.78,24.38,10.71,17.81,2.51,1.85,4.58,2.82,7.1,4.67,6.03,3.67,2018
2018-08-24,0.1,10.48,66.59,100.37,12.89,21.44,14.87,14.76,28.25,15.36,21.23,2.1,2.07,4.77,2.24,6.86,4.32,5.76,3.45,2018
2018-08-25,0.52,11.22,68.38,100.61,11.37,22.09,15.96,15.83,28.31,16.94,21.95,5.16,2.65,2.6,1.59,7.76,4.24,4.95,2.77,2018
2018-08-26,3.18,13.48,82.32,99.99,9.21,22.12,18.67,18.61,26.55,17.34,21.79,3.19,2.77,3.76,2.27,6.95,5.04,5.6,3.4,2018
2018-08-27,2.86,13.39,75.73,100.02,10.47,23.5,18.62,18.54,28.52,18.05,23.06,4.12,2.18,1.73,1.37,5.85,3.55,4.34,2.47,2018
2018-08-28,4.66,16.93,85.46,99.55,8.52,24.61,22.25,22.21,29.73,21.21,24.84,6.69,5.36,4.7,2.19,11.39,7.55,7.45,4.58,2018
2018-08-29,3.41,15.21,83.31,99.48,13.34,23.39,20.52,20.29,30.65,17.31,23.48,9.05,6.21,1.77,0.85,10.82,7.07,6.48,4.22,2018
2018-08-30,0.33,8.23,67.84,100.53,9.72,18.22,11.2,11.09,22.3,12.58,17.11,2.43,2.08,2.92,1.79,5.34,3.86,4.06,2.57,2018
2018-08-31,0.39,8.48,70.54,101.06,13.66,17.99,11.71,11.54,23.41,9.75,17.03,3.18,1.45,3.79,2.16,6.97,3.61,4.84,2.91,2018
2018-09-01,0.5,12.44,75.6,100.69,11.72,22.39,17.55,17.46,28.55,16.82,21.99,2.75,1.26,4.04,2.46,6.8,3.72,5.37,3.14,2018
2018-09-02,16.29,15.45,87.24,100.39,7.84,23.26,20.89,20.86,27.11,19.27,23.12,2.12,1.59,4.08,2.32,6.2,3.91,5.31,3.03,2018
2018-09-03,7.49,16.57,88.57,100.39,8.62,23.97,22.02,22.0,28.76,20.14,24.02,2.85,2.86,4.66,2.36,7.52,5.22,6.08,3.57,2018
2018-09-04,0.41,11.65,73.89,100.91,9.96,22.02,16.56,16.44,26.2,16.24,21.33,4.93,2.21,0.16,0.24,5.09,2.45,2.77,1.57,2018
2018-09-05,2.4,14.86,76.21,100.3,13.33,24.9,20.33,20.16,30.96,17.63,24.72,7.19,4.94,3.47,1.75,10.66,6.7,6.69,4.04,2018
2018-09-06,2.23,10.47,70.33,100.46,11.03,20.85,14.85,14.26,25.05,14.02,20.33,6.77,4.54,3.47,2.01,10.24,6.55,5.06,3.27,2018
2018-09-07,2.67,7.66,66.69,100.71,12.01,17.21,10.15,9.99,22.33,10.33,16.28,6.15,3.6,0.59,0.45,6.73,4.06,4.12,2.42,2018
2018-09-08,0.43,5.67,65.18,101.0,10.51,13.35,5.78,5.56,17.79,7.28,12.05,2.7,1.5,3.51,2.46,6.21,3.96,4.95,2.99,2018
2018-09-09,0.66,5.45,67.77,101.26,11.76,12.15,5.23,5.15,16.94,5.18,10.89,3.1,1.17,2.8,2.1,5.9,3.27,4.34,2.65,2018
2018-09-10,10.13,6.38,72.34,101.13,10.82,12.85,7.49,7.25,16.96,6.14,12.27,3.63,2.53,3.11,2.3,6.73,4.83,5.57,3.57,2018
2018-09-11,7.8,9.93,85.39,100.58,8.61,16.37,13.96,13.94,21.16,12.56,16.42,3.87,2.43,1.43,0.8,5.3,3.23,2.7,1.71,2018
2018-09-12,0.01,10.02,76.54,101.0,12.07,17.96,14.22,14.14,24.37,12.3,18.36,1.49,0.77,1.12,0.95,2.61,1.72,1.81,1.3,2018
2018-09-13,1.32,10.22,69.74,101.08,13.08,19.13,14.58,14.46,26.07,12.99,20.19,3.12,1.65,0.75,0.56,3.86,2.2,1.8,1.31,2018
2018-09-14,0.99,10.73,71.32,100.81,12.79,20.13,15.28,15.17,27.45,14.66,20.56,5.3,2.46,0.88,0.64,6.18,3.11,3.45,2.13,2018
2018-09-15,1.68,12.66,73.77,100.59,13.73,22.37,17.83,17.64,29.43,15.69,22.66,2.42,0.9,1.78,1.31,4.19,2.21,2.76,1.77,2018
2018-09-16,7.21,12.75,81.41,100.7,8.3,21.52,17.91,17.87,26.09,17.79,21.18,3.34,1.2,1.61,1.52,4.95,2.72,3.56,2.16,2018
2018-09-17,0.26,13.28,74.82,99.87,11.46,23.1,18.47,18.38,28.94,17.48,23.09,5.86,3.84,3.0,1.83,8.86,5.67,6.71,4.16,2018
2018-09-18,0.95,11.63,83.69,99.47,13.3,19.6,16.24,15.94,24.81,11.51,19.05,2.97,2.97,4.06,2.46,7.02,5.43,5.46,3.74,2018
2018-09-19,0.05,7.13,74.4,100.29,9.3,14.55,8.99,8.97,18.55,9.25,13.4,1.46,1.39,3.44,1.88,4.9,3.27,4.15,2.71,2018
2018-09-20,1.27,7.68,82.98,100.84,8.17,13.83,10.14,10.13,16.98,8.8,12.95,4.94,2.06,0.51,0.55,5.45,2.6,3.04,1.73,2018
2018-09-21,28.64,11.99,90.39,99.4,12.54,18.15,16.69,16.31,24.31,11.78,18.3,9.62,7.04,4.74,2.47,14.36,9.51,9.87,6.55,2018
2018-09-22,3.12,5.62,65.57,100.46,10.6,12.35,5.57,5.33,17.53,6.93,11.75,8.44,6.01,4.64,2.38,13.08,8.39,6.66,4.31,2018
2018-09-23,0.07,5.39,71.44,101.02,11.94,10.77,5.04,4.93,16.68,4.74,9.92,4.5,2.83,2.38,1.74,6.88,4.57,4.74,3.06,2018
2018-09-24,0.21,3.73,60.91,101.91,10.96,7.96,-0.02,-0.16,12.48,1.52,6.96,1.96,2.33,5.06,2.75,7.03,5.08,5.89,3.89,2018
2018-09-25,6.38,7.09,89.9,100.87,6.91,10.61,8.93,8.68,13.66,6.75,10.54,2.36,2.65,5.06,2.46,7.42,5.11,6.21,3.73,2018
2018-09-26,5.23,11.38,90.64,99.34,13.13,16.92,15.86,15.46,23.2,10.07,17.42,5.15,4.04,4.89,2.42,10.04,6.46,7.79,4.6,2018
2018-09-27,0.14,6.48,72.99,100.51,10.66,12.76,7.63,7.58,17.73,7.08,12.27,5.43,2.44,0.7,0.48,6.13,2.92,3.49,1.85,2018
2018-09-28,0.59,8.25,76.16,100.08,10.35,15.4,11.13,11.08,20.8,10.46,15.26,3.91,2.76,4.27,2.14,8.18,4.9,5.86,3.48,2018
2018-09-29,1.34,6.59,76.33,100.54,7.75,12.31,7.87,7.82,16.03,8.28,11.86,3.06,2.91,3.79,1.7,6.84,4.62,5.29,3.4,2018
2018-09-30,1.66,5.67,77.66,100.96,7.65,9.8,5.74,5.65,13.38,5.73,9.42,3.82,3.73,2.85,1.36,6.67,5.08,4.58,2.87,2018
2018-10-01,2.01,5.15,71.04,101.23,8.81,10.06,4.41,4.35,14.56,5.75,9.34,4.09,1.99,0.82,0.55,4.91,2.54,1.84,1.03,2018
2018-10-02,8.78,6.08,91.91,100.51,3.05,8.27,6.62,6.64,9.46,6.41,7.88,3.81,3.67,5.08,3.24,8.88,6.91,6.95,5.0,2018
2018-10-03,0.7,6.64,89.98,100.32,6.45,10.1,7.87,7.88,12.84,6.39,9.46,4.5,2.59,0.6,0.54,5.09,3.13,3.1,1.95,2018
2018-10-04,3.37,8.17,84.95,99.6,17.6,13.08,10.86,10.13,22.61,5.01,13.34,4.72,4.14,4.97,2.55,9.69,6.69,7.71,4.71,2018
2018-10-05,0.07,3.68,63.39,100.98,9.53,6.82,-0.32,-0.4,11.16,1.64,6.07,4.9,1.87,1.66,1.43,6.56,3.3,3.93,2.35,2018
